"Falco_subbuteo","Anthus_trivialis","Phylloscopus_bonelli","Tetrao_tetrix","Parus_caeruleus","Dendrocopos_major","Garrulus_glandarius","Carduelis_spinus","Loxia_curvirostra","Phylloscopus_trochilus","Certhia_brachydactyla","Sylvia_borin","Phoenicurus_phoenicurus","Hippolais_icterina","Pyrrhula_pyrrhula","Emberiza_citrinella","Muscicapa_striata","Picus_canus","Picus_viridis","Accipiter_gentilis","Bonasa_bonasia","Parus_cristatus","Prunella_modularis","Columba_oenas","Coccothraustes_coccothraustes","Sylvia_curruca","Sitta_europaea","Dendrocopos_minor","Corvus_corax","Cuculus_canorus","Buteo_buteo","Turdus_viscivorus","Parus_montanus","Luscinia_megarhynchos","Lanius_collurio","Oriolus_oriolus","Corvus_corone","Turdus_torquatus","Columba_palumbus","Aegithalos_caudatus","Milvus_migrans","Dryocopus_martius","Regulus_ignicapillus","Accipiter_nisus","Parus_palustris","Nucifraga_caryocatactes","Ficedula_hypoleuca","Streptopelia_turtur","Turdus_pilaris","Certhia_familiaris","Strix_aluco","Phylloscopus_sibilatrix","Asio_otus","Pernis_apivorus","Regulus_regulus","Serinus_citrinella","avg","cov","cv","dns","fhd","p10","p25","p95","rt_p2595","std","uhd","asp","bio_1","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","ddeg0","ddeg5","mbal","mind","pet_103","pet_49","pet_ave","pet_swrt","prc_103","prc_49","prc_swrt","rad","slp","tpi","twi","CLUMPY_canopy","CLUMPY_under_midstorey","TE_canopy","TE_under_midstorey","TE_matrix","TE_total","data_type","blockCV_tile"
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0500001907349,49.7999992370605,0.615920392014226,49.7999992370605,1.55621409416199,3.34999990463257,5.35999965667725,21.9799995422363,0.243858042234149,6.19000005722046,2.36612868309021,61.5567169189453,10.8732500076294,19.4436740875244,2.19849991798401,1016,106,67,16.0730743408203,314,212,314,222,9.2100248336792,32.8456268310547,696.846618652344,26.1838493347168,-1.85582494735718,28.0396995544434,19.4436740875244,3.71427488327026,45819.97265625,32783.33984375,-427,1.36233496665955,2.13323950767517,5.75484895706177,3.94404411315918,2.69777131080627,451.791839599609,564.078063964844,1.24856638908386,21484.876953125,0.640464782714844,0.018554812297225,8.1167163848877,0.3525,0.3787,23560,31160,13880,68600,"test",NA
1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16.8299999237061,32,0.516339846689062,32,1.88961756229401,4.42999982833862,9.05000019073486,29.9200000762939,0.302473267635628,8.6899995803833,2.37338089942932,208.256362915039,10.9291000366211,19.497974395752,2.25349998474121,1015,107,65,17.2009506225586,318,209,318,217,9.23897457122803,32.9113998413086,696.870056152344,26.2490501403809,-1.82284998893738,28.0723743438721,19.497974395752,3.76834988594055,46019.63671875,32900.73046875,-436,1.3663649559021,2.16190481185913,5.76810836791992,3.96500658988953,2.66809415817261,444.952911376953,569.8125,1.28061878681183,21601.447265625,0.241578370332718,-0.034378033131361,8.8941068649292,0.8603,0.4974,7800,11820,11580,31200,"test",NA
0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8.01000022888184,64.0999984741211,0.915106081679762,64.0999984741211,1.41553139686584,2.25999999046326,3.36999988555908,25.5299987792969,0.132001568613154,7.32999992370605,2.19097423553467,100.163940429688,4.35167503356934,12.0079250335693,-2.67437505722046,1759,173,118,10.4366998672485,476,399,476,468,6.8260498046875,29.3469257354736,606.355041503906,17.1975002288818,-6.04737520217896,23.2456741333008,11.8352003097534,-0.403174996376038,14378.7890625,9518.0146484375,892,0.494233965873718,0.870510816574097,3.86167883872986,2.36609482765198,4.46446895599365,892.187683105469,866.824768066406,0.971980094909668,12999.3544921875,28.993989944458,-3.00718474388123,4.65338754653931,0.684,0.5681,11920,20380,8580,40880,"test",NA
0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,15.4299993515015,70.7000045776367,0.425145833991315,70.7000045776367,1.69628989696503,7.01999998092651,10.8599996566772,26.6499996185303,0.407504683381912,6.55999994277954,2.26641178131104,217.522933959961,10.2285995483398,18.67067527771,1.75765001773834,1122,117,73,16.4831008911133,348,234,348,243,9.02807521820068,32.8091735839844,684.298278808594,25.2480506896973,-2.26894998550415,27.5177249908447,18.67067527771,3.67289996147156,42949.6875,28394.6015625,-299,1.22397232055664,2.22438931465149,5.54618740081787,3.88528847694397,2.81704354286194,495.227386474609,626.964172363281,1.26713931560516,21187.984375,18.6770782470703,2.30766248703003,4.71335887908935,0.8337,0.6052,8420,16280,9620,34320,"test",NA
0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,17.4400005340576,65.2000045776367,0.513188046742727,65.2000045776367,1.89891254901886,3.5699999332428,10.1799993515015,30.4599990844727,0.33420878717921,8.94999980926514,2.35474753379822,156.108383178711,7.35944986343384,15.2749004364014,-0.244975000619888,1372,130,97,8.16977500915527,359,307,352,345,7.68807506561279,31.140100479126,633.471313476562,20.9942741394043,-3.68589997291565,24.679874420166,11.6296253204346,2.88667488098144,25446.115234375,16389.4453125,-271,1.19946610927582,2.87670969963074,6.11088943481445,4.49379968643188,2.16880035400391,680.687255859375,691.113037109375,1.01565372943878,24611.615234375,18.7464046478271,-1.13988924026489,5.74911069869995,0.8284,0.6435,9060,10240,5900,25200,"test",NA
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,18.1199989318848,35.2000007629395,0.475165571976205,35.2000007629395,1.89708650112152,5.25,10.8400001525879,30.6999988555908,0.35309448067337,8.60999965667725,2.32889890670776,196.261444091797,6.72034978866577,14.4380502700806,-0.635150015354156,1450,143,103,8.9349250793457,389,326,375,359,7.29820013046265,30.6010246276855,616.852294921875,19.8077259063721,-4.04172515869141,23.8494491577148,12.6738252639771,2.22350001335144,21615.47265625,14336.9921875,-50,1.02895200252533,2.28278374671936,5.91501092910767,4.0988974571228,2.65283918380737,711.036071777344,738.759155273438,1.03900861740112,22463.1953125,8.24784851074219,1.92131638526917,5.59001588821411,0.7508,0.4346,12440,12300,12140,36880,"test",NA
0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,12.3499994277954,65.8000030517578,0.720647775780424,65.8000030517578,1.81112849712372,1.91999995708466,4.33999967575073,28.439998626709,0.152601965025233,8.89999961853027,2.3265438079834,240.709045410156,5.12712478637695,12.6816997528076,-1.90180003643036,1771,174,124,11.3169002532959,509,387,509,429,7.27412509918213,30.9615745544434,601.488952636719,17.9645500183105,-5.52312517166138,23.4873752593994,12.6816997528076,0.439999997615814,16780.58984375,10873.125,185,0.887534856796265,2.72645497322083,5.95111989974976,4.33878755569458,2.21289110183716,838.824768066406,932.165649414062,1.11192440986633,23824.0546875,27.2681312561035,-2.61354804039002,4.67868995666504,0.7305,0.5507,14260,18620,8880,41760,"test",NA
0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,6.6399998664856,40,0.665662675477334,40,1.19821727275848,1.77999997138977,3.07999992370606,14.2599992752075,0.215988785431494,4.42000007629395,2.35478782653809,154.049652099609,9.76862525939941,18.2693996429443,1.40040004253387,1038,100,71,11.4015245437622,288,220,277,247,8.80179977416992,32.4081497192383,683.720886230469,24.9654006958008,-2.19267511367798,27.1584491729736,14.6877250671387,5.43499994277954,40844.1484375,23995.671875,-504,1.47113502025604,2.44760775566101,5.98257255554199,4.21509027481079,2.44706153869629,500.883850097656,536.867858886719,1.07194066047669,23006.505859375,7.35487794876099,-0.07551459223032,6.12820959091187,0.4227,0.5327,13600,22380,11660,47640,"test",NA
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,9.88000011444092,58.9000015258789,0.567813723855883,58.9000015258789,1.50681471824646,3.36999988555908,5.23999977111816,20.3599987030029,0.257367392186784,5.60999965667725,2.33964776992798,182.188400268555,2.70175004005432,10.2181997299194,-3.99872493743896,1830,178,128,8.36442470550537,491,428,473,483,6.18817520141602,27.6769008636475,592.427185058594,15.0551748275757,-7.3017749786377,22.3563251495361,-2.78940010070801,-2.20342493057251,9104.416015625,4973.27099609375,292,0.852780520915985,2.49241662025452,5.91876792907715,4.20559215545654,2.42474412918091,940.127136230469,889.589233398438,0.946231782436371,23162.11328125,21.4726581573486,5.809006690979,4.65332841873169,0.7249,0.636,13120,18900,6780,38800,"test",NA
1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,15.8199996948242,28.1000003814697,0.541719333763833,28.1000003814697,1.86644721031189,3.44999980926514,8.32999992370605,28.8799991607666,0.288434908787059,8.56999969482422,2.37676882743835,154.175170898438,9.12587547302246,17.4839992523193,0.923375010490417,1145,119,66,18.9840507507324,344,220,344,225,8.61962509155273,32.2657508850098,671.88037109375,23.919075012207,-2.79555010795593,26.7141742706299,17.4839992523193,2.11395001411438,38019.578125,19950.3671875,-318,1.21186470985413,2.17958354949951,5.81582260131836,3.99770307540894,2.68907618522644,492.165496826172,652.817077636719,1.3264262676239,21835.11328125,3.94582581520081,-0.707870960235596,8.22051525115967,0.7932,0.3974,11400,8580,11740,31720,"test",NA
1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,15.1499996185303,40.5,0.53399342285744,40.5,1.81062161922455,3.57999992370606,7.89999961853027,26.7600002288818,0.295216724624833,8.09000015258789,2.3875298500061,271.560913085938,10.2216997146606,18.7005252838135,1.67314994335175,1057,107,73,13.8870496749878,319,228,319,243,9.07647514343262,32.7985763549805,688.513671875,25.3180999755859,-2.35549998283386,27.6732749938965,18.7005252838135,5.96582508087158,42997.1953125,27276.908203125,-275,1.21197724342346,1.82269787788391,5.45794677734375,3.64032220840454,3.01543617248535,482.211700439453,574.726684570312,1.19210958480835,19845.71875,6.41081857681274,1.03084170818329,6.27306461334229,0.6824,0.4483,14500,23600,17980,56080,"test",NA
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,14.6700000762939,28,0.639400140808354,28,1.92335474491119,3.61999988555908,6.42000007629395,31.6199989318848,0.203036062402273,9.38000011444092,2.36705541610718,113.254013061523,6.48617506027222,14.2864999771118,-0.951524972915649,1596,158,112,11.9582252502441,465,348,465,383,7.82257509231567,31.7742748260498,623.587829589844,19.9533004760742,-4.6654748916626,24.6182746887207,14.2864999771118,1.92665004730225,21063.462890625,13364.6240234375,42,0.956264972686768,2.49967551231384,5.9942193031311,4.24694728851318,2.43305563926697,748.741455078125,846.755859375,1.13115048408508,23277.939453125,15.3508625030518,0.491514503955841,5.38162136077881,0.6363,0.3607,12580,27500,22560,62640,"test",NA
0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,14.5499992370605,10,0.740893491287152,10,1.89755511283874,2.24000000953674,5.19000005722046,32.75,0.158473284189938,10.7799997329712,2.34835577011108,258.652984619141,9.51560020446777,17.9915752410889,1.17317497730255,1051,110,59,19.4442005157471,315,198,315,204,8.75102519989014,32.2962760925293,681.729125976562,24.5966758728027,-2.49897503852844,27.0959758758545,17.9915752410889,2.43587493896484,39745.6640625,21267.03515625,-342,1.2505419254303,1.96966648101807,5.64440822601318,3.80703735351562,2.88088512420654,449.883911132812,601.073181152344,1.3360310792923,20781.0703125,4.71036195755005,-0.90599912405014,7.01476907730103,0.7616,0.5343,6080,13060,13140,32280,"test",NA
0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,14.6099996566772,73.8000030517578,0.54757017029386,73.8000030517578,1.8359078168869,3.80999994277954,7.66999959945679,27.6700000762939,0.277195503372188,8,2.38820099830627,123.336769104004,9.80887508392334,18.3187255859375,1.4235999584198,1071,103,73,11.2002248764038,296,227,287,256,8.83467483520508,32.4711761474609,684.757141113281,25.0298252105713,-2.17484998703003,27.2053508758545,14.730975151062,5.48152494430542,41024.609375,24162.056640625,-437,1.39347839355469,2.36562848091125,5.87754392623901,4.12158632278442,2.50743222236633,516.785217285156,553.89111328125,1.07193720340729,22494.990234375,8.85108280181885,-1.36695003509522,6.93096542358398,0.8838,0.6303,6560,14400,11360,32320,"test",NA
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.6399998664856,12.6999998092651,0.611702108322018,12.6999998092651,1.0104695558548,1.54999995231628,2.79999995231628,12.0699996948242,0.231980117904805,3.44999980926514,2.30626630783081,252.711532592773,4.57215023040771,11.9297246932983,-2.27474999427795,1461,142,98,8.32234954833984,386,337,373,386,6.35809993743896,28.8101749420166,587.546447753906,16.5650997161865,-5.50325012207031,22.06862449646,-2.01677489280701,-0.089350000023842,14400.32421875,10235.7314453125,49,0.978367924690247,2.0245099067688,5.69078302383423,3.85764646530151,2.94991660118103,744.490356445312,716.576049804688,0.962539374828339,21200.4296875,12.6873321533203,1.04575884342194,4.8561053276062,0.5245,0.6076,3520,12140,9500,25160,"test",NA
0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,11.6899995803833,65.4000015258789,0.674080403803178,65.4000015258789,1.74322557449341,2.26999998092651,5.40999984741211,27.1299991607666,0.199410247503275,7.87999963760376,2.38222336769104,250.22900390625,7.84347486495972,16.0350246429443,-0.169699996709824,1210,117,84,9.95400047302246,331,273,331,317,8.22694969177246,31.605749130249,658.295593261719,22.1240005493164,-3.89602494239807,26.021125793457,16.0350246429443,3.45522499084473,28080.865234375,18063.521484375,-238,1.21681606769562,2.45687389373779,5.4636378288269,3.96025586128235,2.31490612030029,605.587646484375,603.966186523438,0.997351229190826,21663.326171875,32.5951728820801,2.5720009803772,4.59298419952393,0.4762,0.4831,24680,25000,840,50520,"test",NA
0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,15.3399991989136,61.2999992370605,0.569752296449739,61.2999992370605,1.91020393371582,3.86999988555908,7.64999961853027,30.1799983978271,0.253479126065197,8.73999977111816,2.39260482788086,186.646514892578,7.84854984283447,15.9361753463745,-0.048324998468161,1375,135,98,12.196925163269,403,303,403,331,8.3192253112793,32.1473007202148,650.108764648438,21.9946002960205,-3.88022494316101,25.8745994567871,15.9361753463745,3.43370008468628,27692.130859375,17954.541015625,-350,1.24986433982849,3.18090152740479,6.25882196426392,4.71986198425293,1.97249984741211,644.600830078125,730.198120117188,1.13439810276031,25824.58203125,22.3398666381836,1.56181013584137,4.8847246170044,0.5135,0.4107,22420,24760,6060,53240,"test",NA
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,12.1599998474121,13.1999998092651,0.69325653431612,13.1999998092651,1.8020191192627,2.82999992370606,4.92000007629395,27.8699989318848,0.176533916930481,8.42999935150146,2.3150429725647,267.060852050781,8.98417472839355,17.3276996612549,0.787774980068207,1177,125,67,20.394250869751,361,223,361,227,8.65390014648438,32.3793487548828,671.105224609375,23.7637748718262,-2.96230006217956,26.7265243530273,17.3276996612549,1.97792494297028,35147.84375,19719.486328125,-272,1.16225504875183,2.13983821868896,5.78125858306885,3.96054840087891,2.73463201522827,496.663787841797,680.505554199219,1.37015211582184,21635.97265625,5.34133625030518,0.081982634961605,7.34594869613647,0.7422,0.5345,4860,12360,12060,29280,"test",NA
0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,11.8599996566772,47,0.919055643681534,47,1.7733553647995,1.45999991893768,2.62999987602234,33.8699989318848,0.077649836402755,10.8999996185303,2.09272336959839,230.641662597656,10.1821746826172,18.8184757232666,1.63152503967285,964,99,56,17.4515991210938,282,185,282,195,9.01445007324219,32.5125007629395,695.858093261719,25.6805248260498,-2.04760003089905,27.7287006378174,18.8184757232666,3.00212502479553,42623.16015625,26205.8984375,-479,1.42750465869904,2.11928701400757,5.76309585571289,3.94119143486023,2.71942400932312,424.913696289062,538.577331542969,1.26750040054321,21496.083984375,0.355666756629944,0.021168870851398,9.86943244934082,0.7926,0.7801,9880,9620,4180,23680,"test",NA
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15.2399997711182,28.5,0.488188987464439,28.5,1.78186905384064,5.90999984741211,9.01999950408936,28.189998626709,0.319971619138117,7.44000005722046,2.21369409561157,150.348068237305,5.08374977111816,12.5854749679565,-1.92902505397797,1602,159,110,13.025899887085,473,344,473,377,7.45122480392456,31.621374130249,598.798583984375,17.9008007049561,-5.65959978103638,23.5603504180908,12.5854749679565,0.407849997282028,16619.79296875,10785.8916015625,-36,1.00727653503418,2.84701418876648,6.11249828338623,4.47975635528565,2.23795676231384,744.106750488281,857.667419433594,1.15266597270966,24602.26171875,19.655948638916,-0.397418588399887,4.55562829971313,0.6535,0.3424,15840,22900,20620,59360,"test",NA
0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,15.0999994277954,39.7000007629395,0.521854300411337,39.7000007629395,1.81941151618957,4.05999994277954,8.46000003814697,27.5100002288818,0.30752453536024,7.87999963760376,2.39676856994629,185.889541625977,9.51961994171143,17.7243804931641,1.46359491348267,1170,120,79,11.4348611831665,321,254,306,270,8.53230381011963,32.5305824279785,659.377624511719,24.0485820770264,-2.17881011962891,26.2274169921875,15.9853162765503,2.62091135978699,39816.796875,22293.0390625,-332,1.26424837112427,2.42745733261108,5.79203653335571,4.1097469329834,2.41020345687866,558.16259765625,611.9287109375,1.09635853767395,22441.48828125,14.3639278411865,1.39318227767944,5.46549797058105,0.7697,0.481,10760,13100,12540,36400,"test",NA
0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,21.9899997711182,37.5,0.471577989699623,37.5,2.02308869361877,6.03999996185303,13.5999994277954,35.8299980163574,0.379570197620067,10.3699998855591,2.39424085617065,244.066009521484,9.19762516021729,17.6130504608154,0.918649971485138,1111,119,61,21.8780250549316,343,204,342,207,8.71182537078857,32.350399017334,677.034118652344,24.1389255523682,-2.78889989852905,26.9278755187988,15.8756504058838,2.14912509918213,38327.9296875,20103.619140625,-321,1.21245610713959,2.0882613658905,5.73492479324341,3.91159319877625,2.76381707191467,461.381774902344,649.223815917969,1.40707635879517,21361.951171875,5.23957443237305,-0.484305083751678,6.95555067062378,0.7265,0.3067,13780,10620,9080,33480,"test",NA
0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,13.1499996185303,21.3000011444092,0.563498103602249,21.3000011444092,1.75662493705749,3.77999997138977,6.25999975204468,25.6800003051758,0.243769457852498,7.40999984741211,2.30272054672241,161.903991699219,10.1119499206543,18.7191505432129,1.59829998016357,1011,101,66,13.2328252792358,285,210,280,230,8.99317455291748,32.5860252380371,693.484924316406,25.5676002502441,-2.03227496147156,27.6009254455566,15.0550498962402,5.80089998245239,42333.546875,26048.599609375,-439,1.40031826496124,2.14140009880066,5.78334665298462,3.96237349510193,2.70121312141419,474.379150390625,536.332092285156,1.13062107563019,21614.18359375,0.409011006355286,-0.158114567399025,10.1698951721191,0.6679,0.404,9580,10640,13020,33240,"test",NA
0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,15.5299997329712,68.2000045776367,0.500965863924244,68.2000045776367,1.83686494827271,4.96999979019165,9.32999992370605,28.5100002288818,0.32725358992647,7.77999973297119,2.3784863948822,244.28498840332,6.56737518310547,14.4489250183105,-0.992349982261658,1532,149,109,11.4325246810913,442,342,442,379,7.95139980316162,31.8487243652344,630.906677246094,20.229549407959,-4.73577499389648,24.9642753601074,14.4489250183105,2.04857492446899,21342.947265625,13951.470703125,86,0.932918548583984,2.18568682670593,5.72214412689209,3.9539155960083,3.03012752532959,729.217346191406,802.904357910156,1.10126078128815,21663.150390625,17.8967609405518,-2.89359855651856,5.68842458724976,0.4941,0.2606,16520,15840,8560,40920,"test",NA
0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,15.5099992752075,46.5,0.626047742869224,46.5,1.91186583042145,2.09999990463257,6.07999992370605,30.7299995422363,0.197852262098133,9.71000003814697,2.27983832359314,118.540901184082,9.02317523956299,17.3458251953125,0.800499975681305,1305,139,79,19.7077751159668,407,255,407,262,8.84267520904541,32.8320503234863,671.198059082031,23.8187255859375,-3.11325001716614,26.9326496124268,17.3458251953125,2.01220011711121,34271.046875,19742.673828125,-149,1.05528020858765,2.14563536643982,5.80659866333008,3.97611713409424,2.71323966979981,554.229431152344,751.241333007812,1.35548889636993,21721.0703125,4.84368324279785,0.130856513977051,7.55585384368896,0.7506,0.5123,12940,14100,12560,39600,"test",NA
0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,10.9699993133545,39.5,0.675478606310525,39.5,1.68504905700684,1.69999992847443,4.77999973297119,24.2899990081787,0.196788799018136,7.40999984741211,2.33382368087769,145.043319702148,9.77785015106201,18.3324756622314,1.33617496490478,1027,104,63,15.2206249237061,294,206,294,220,8.86614990234375,32.4028244018555,688.680541992188,25.0653991699219,-2.29629993438721,27.362174987793,18.3324756622314,2.6431999206543,40909.06640625,24066.26953125,-527,1.46677112579346,2.51174521446228,5.98283195495605,4.24728870391846,2.39498043060303,464.140960693359,562.467590332031,1.21227502822876,23181.6875,10.2922601699829,-0.809359610080719,6.0496678352356,0.7694,0.7724,10240,12360,6920,29520,"test",NA
